VarName,TimeString,VarValue,Validity,Time_ms
color change longest,26/07/2020 23:59,10.4,1,42397785447
color change longest,27/07/2020 23:59,10.4,1,42397785447
color change longest,28/07/2020 23:59,10.4,1,42397785447
color change longest,29/07/2020 23:59,10.4,1,42397785447
color change longest,30/07/2020 23:59,10.4,1,42397785447
color change longest,31/07/2020 23:59,10.4,1,42397785447
color change longest,01/08/2020 23:59,10.4,1,42397785447
color change longest,02/08/2020 23:59,10.4,1,42397785447
color change longest,03/08/2020 23:59,10.4,1,42397785447
color change longest,04/08/2020 23:59,10.4,1,42397785447
color change longest,05/08/2020 23:59,10.4,1,42397785447
color change longest,06/08/2020 23:59,10.4,1,42397785447
color change longest,07/08/2020 23:59,10.4,1,42397785447
color change longest,08/08/2020 23:59,10.4,1,42397785447
color change longest,09/08/2020 23:59,10.4,1,42397785447
color change longest,10/08/2020 23:59,10.4,1,42397785447
color change longest,11/08/2020 23:59,10.4,1,42397785447
color change longest,12/08/2020 23:59,10.4,1,42397785447
color change longest,13/08/2020 23:59,10.4,1,42397785447
color change longest,14/08/2020 23:59,10.4,1,42397785447
color change longest,15/08/2020 23:59,10.4,1,42397785447
color change longest,16/08/2020 23:59,10.4,1,42397785447
color change longest,17/08/2020 23:59,10.4,1,42397785447
color change longest,18/08/2020 23:59,10.4,1,42397785447
color change longest,19/08/2020 23:59,10.4,1,42397785447
color change longest,20/08/2020 23:59,10.4,1,42397785447
color change longest,21/08/2020 23:59,10.4,1,42397785447
color change longest,22/08/2020 23:59,10.4,1,42397785447
color change longest,23/08/2020 23:59,10.4,1,42397785447
color change longest,24/08/2020 23:59,10.4,1,42397785447
color change longest,25/08/2020 23:59,10.4,1,42397785447
color change longest,26/08/2020 23:59,10.4,1,42397785447
color change longest,27/08/2020 23:59,10.4,1,42397785447
color change longest,28/08/2020 23:59,10.4,1,42397785447
color change longest,29/08/2020 23:59,10.4,1,42397785447
color change longest,30/08/2020 23:59,10.4,1,42397785447
color change longest,31/08/2020 23:59,10.4,1,42397785447
color change longest,01/09/2020 23:59,10.4,1,42397785447
color change longest,02/09/2020 23:59,10.4,1,42397785447
color change longest,03/09/2020 23:59,10.4,1,42397785447
color change longest,04/09/2020 23:59,10.4,1,42397785447
color change longest,05/09/2020 23:59,10.4,1,42397785447
color change longest,06/09/2020 23:59,10.4,1,42397785447
color change longest,07/09/2020 23:59,10.4,1,42397785447
color change longest,08/09/2020 23:59,10.4,1,42397785447
color change longest,09/09/2020 23:59,10.4,1,42397785447
color change longest,10/09/2020 23:59,10.4,1,42397785447
color change longest,11/09/2020 23:59,10.4,1,42397785447
color change longest,12/09/2020 23:59,10.4,1,42397785447
color change longest,13/09/2020 23:59,10.4,1,42397785447
color change longest,14/09/2020 23:59,10.4,1,42397785447
color change longest,15/09/2020 23:59,10.4,1,42397785447
color change longest,16/09/2020 23:59,10.4,1,42397785447
color change longest,17/09/2020 23:59,10.4,1,42397785447
color change longest,18/09/2020 23:59,10.4,1,42397785447
color change longest,19/09/2020 23:59,10.4,1,42397785447
color change longest,20/09/2020 23:59,10.4,1,42397785447
color change longest,21/09/2020 23:59,10.4,1,42397785447
color change longest,22/09/2020 23:59,10.4,1,42397785447
color change longest,23/09/2020 23:59,10.4,1,42397785447
color change longest,24/09/2020 23:59,10.4,1,42397785447
color change longest,25/09/2020 23:59,10.4,1,42397785447
color change longest,26/09/2020 23:59,10.4,1,42397785447
color change longest,27/09/2020 23:59,10.4,1,42397785447
color change longest,28/09/2020 23:59,10.4,1,42397785447
color change longest,29/09/2020 23:59,10.4,1,42397785447
color change longest,30/09/2020 23:59,10.4,1,42397785447
color change longest,01/10/2020 23:59,10.4,1,42397785447
color change longest,02/10/2020 23:59,10.4,1,42397785447
color change longest,03/10/2020 23:59,10.4,1,42397785447
color change longest,04/10/2020 23:59,10.4,1,42397785447
color change longest,05/10/2020 23:59,10.4,1,42397785447
color change longest,06/10/2020 23:59,10.4,1,42397785447
color change longest,07/10/2020 23:59,10.4,1,42397785447
color change longest,08/10/2020 23:59,10.4,1,42397785447
color change longest,09/10/2020 23:59,10.4,1,42397785447
color change longest,10/10/2020 23:59,10.4,1,42397785447
color change longest,11/10/2020 23:59,10.4,1,42397785447
color change longest,12/10/2020 23:59,10.4,1,42397785447
color change longest,13/10/2020 23:59,10.4,1,42397785447
color change longest,14/10/2020 23:59,10.4,1,42397785447
color change longest,15/10/2020 23:59,10.4,1,42397785447
color change longest,16/10/2020 23:59,10.4,1,42397785447
color change longest,17/10/2020 23:59,10.4,1,42397785447
color change longest,18/10/2020 23:59,10.4,1,42397785447
color change longest,19/10/2020 23:59,10.4,1,42397785447
color change longest,20/10/2020 23:59,10.4,1,42397785447
color change longest,21/10/2020 23:59,10.4,1,42397785447
color change longest,22/10/2020 23:59,10.4,1,42397785447
color change longest,23/10/2020 23:59,10.4,1,42397785447
color change longest,24/10/2020 23:59,10.4,1,42397785447
color change longest,25/10/2020 23:59,10.4,1,42397785447
color change longest,26/10/2020 23:59,10.4,1,42397785447
color change longest,27/10/2020 23:59,10.4,1,42397785447
color change longest,28/10/2020 23:59,10.4,1,42397785447
color change longest,29/10/2020 23:59,10.4,1,42397785447
color change longest,30/10/2020 23:59,10.4,1,42397785447
color change longest,31/10/2020 23:59,10.4,1,42397785447
color change longest,01/11/2020 23:59,10.4,1,42397785447
color change longest,02/11/2020 23:59,10.4,1,42397785447
color change longest,03/11/2020 23:59,10.4,1,42397785447
color change longest,04/11/2020 23:59,10.4,1,42397785447
color change longest,05/11/2020 23:59,10.4,1,42397785447
color change longest,06/11/2020 23:59,10.4,1,42397785447
color change longest,07/11/2020 23:59,10.4,1,42397785447
color change longest,08/11/2020 23:59,10.4,1,42397785447
color change longest,09/11/2020 23:59,10.4,1,42397785447
color change longest,10/11/2020 23:59,10.4,1,42397785447
color change longest,11/11/2020 23:59,10.4,1,42397785447
color change longest,12/11/2020 23:59,10.4,1,42397785447
color change longest,13/11/2020 23:59,10.4,1,42397785447
color change longest,14/11/2020 23:59,10.4,1,42397785447
color change longest,15/11/2020 23:59,10.4,1,42397785447
color change longest,16/11/2020 23:59,10.4,1,42397785447
color change longest,17/11/2020 23:59,10.4,1,42397785447
color change longest,18/11/2020 23:59,10.4,1,42397785447
color change longest,19/11/2020 23:59,10.4,1,42397785447
color change longest,20/11/2020 23:59,10.4,1,42397785447
color change longest,21/11/2020 23:59,10.4,1,42397785447
color change longest,22/11/2020 23:59,10.4,1,42397785447
color change longest,23/11/2020 23:59,10.4,1,42397785447
color change longest,24/11/2020 23:59,10.4,1,42397785447
color change longest,25/11/2020 23:59,10.4,1,42397785447
color change longest,26/11/2020 23:59,10.4,1,42397785447
color change longest,27/11/2020 23:59,10.4,1,42397785447
color change longest,28/11/2020 23:59,10.4,1,42397785447
color change longest,29/11/2020 23:59,10.4,1,42397785447
color change longest,30/11/2020 23:59,10.4,1,42397785447
color change longest,01/12/2020 23:59,10.4,1,42397785447
color change longest,02/12/2020 23:59,10.4,1,42397785447
color change longest,03/12/2020 23:59,10.4,1,42397785447
color change longest,04/12/2020 23:59,10.4,1,42397785447
color change longest,05/12/2020 23:59,10.4,1,42397785447
color change longest,06/12/2020 23:59,10.4,1,42397785447
color change longest,07/12/2020 23:59,10.4,1,42397785447
color change longest,08/12/2020 23:59,10.4,1,42397785447
color change longest,09/12/2020 23:59,10.4,1,42397785447
color change longest,10/12/2020 23:59,10.4,1,42397785447
color change longest,11/12/2020 23:59,10.4,1,42397785447
color change longest,12/12/2020 23:59,10.4,1,42397785447
color change longest,13/12/2020 23:59,10.4,1,42397785447
color change longest,14/12/2020 23:59,10.4,1,42397785447
color change longest,15/12/2020 23:59,10.4,1,42397785447
color change longest,16/12/2020 23:59,10.4,1,42397785447
color change longest,17/12/2020 23:59,10.4,1,42397785447
color change longest,18/12/2020 23:59,10.4,1,42397785447
color change longest,19/12/2020 23:59,10.4,1,42397785447
color change longest,20/12/2020 23:59,10.4,1,42397785447
color change longest,21/12/2020 23:59,10.4,1,42397785447
color change longest,22/12/2020 23:59,10.4,1,42397785447
color change longest,23/12/2020 23:59,10.4,1,42397785447
color change longest,24/12/2020 23:59,10.4,1,42397785447
color change longest,25/12/2020 23:59,10.4,1,42397785447
color change longest,26/12/2020 23:59,10.4,1,42397785447
color change longest,27/12/2020 23:59,10.4,1,42397785447
color change longest,28/12/2020 23:59,10.4,1,42397785447
color change longest,29/12/2020 23:59,10.4,1,42397785447
color change longest,30/12/2020 23:59,10.4,1,42397785447
color change longest,31/12/2020 23:59,10.4,1,42397785447
color change longest,01/01/2020 23:59,10.4,1,42397785447
color change longest,02/01/2020 23:59,10.4,1,42397785447
color change longest,03/01/2020 23:59,10.4,1,42397785447
color change longest,04/01/2020 23:59,10.4,1,42397785447
color change longest,05/01/2020 23:59,10.4,1,42397785447
color change longest,06/01/2020 23:59,10.4,1,42397785447
color change longest,07/01/2020 23:59,10.4,1,42397785447
color change longest,08/01/2020 23:59,10.4,1,42397785447
color change longest,09/01/2020 23:59,10.4,1,42397785447
color change longest,10/01/2020 23:59,10.4,1,42397785447
color change longest,11/01/2020 23:59,10.4,1,42397785447
color change longest,12/01/2020 23:59,10.4,1,42397785447
color change longest,13/01/2020 23:59,10.4,1,42397785447
color change longest,14/01/2020 23:59,10.4,1,42397785447
color change longest,15/01/2020 23:59,10.4,1,42397785447
color change longest,16/01/2020 23:59,10.4,1,42397785447
color change longest,17/01/2020 23:59,10.4,1,42397785447
color change longest,18/01/2020 23:59,10.4,1,42397785447
color change longest,19/01/2020 23:59,10.4,1,42397785447
color change longest,20/01/2020 23:59,10.4,1,42397785447
color change longest,21/01/2020 23:59,10.4,1,42397785447
color change longest,22/01/2020 23:59,10.4,1,42397785447
color change longest,23/01/2020 23:59,10.4,1,42397785447
color change longest,24/01/2020 23:59,10.4,1,42397785447
color change longest,25/01/2020 23:59,10.4,1,42397785447
color change longest,26/01/2020 23:59,10.4,1,42397785447
color change longest,27/01/2020 23:59,10.4,1,42397785447
color change longest,28/01/2020 23:59,10.4,1,42397785447
color change longest,29/01/2020 23:59,10.4,1,42397785447
color change longest,30/01/2020 23:59,10.4,1,42397785447
color change longest,31/01/2020 23:59,10.4,1,42397785447
color change longest,01/02/2020 23:59,10.4,1,42397785447
color change longest,02/02/2020 23:59,10.4,1,42397785447
color change longest,03/02/2020 23:59,10.4,1,42397785447
color change longest,04/02/2020 23:59,10.4,1,42397785447
color change longest,05/02/2020 23:59,10.4,1,42397785447
color change longest,06/02/2020 23:59,10.4,1,42397785447
color change longest,07/02/2020 23:59,10.4,1,42397785447
color change longest,08/02/2020 23:59,10.4,1,42397785447
color change longest,09/02/2020 23:59,10.4,1,42397785447
color change longest,10/02/2020 23:59,10.4,1,42397785447
color change longest,11/02/2020 23:59,10.4,1,42397785447
color change longest,12/02/2020 23:59,10.4,1,42397785447
color change longest,13/02/2020 23:59,10.4,1,42397785447
color change longest,14/02/2020 23:59,10.4,1,42397785447
color change longest,15/02/2020 23:59,10.4,1,42397785447
color change longest,16/02/2020 23:59,10.4,1,42397785447
color change longest,17/02/2020 23:59,10.4,1,42397785447
color change longest,18/02/2020 23:59,10.4,1,42397785447
color change longest,19/02/2020 23:59,10.4,1,42397785447
color change longest,20/02/2020 23:59,10.4,1,42397785447
color change longest,21/02/2020 23:59,10.4,1,42397785447
color change longest,22/02/2020 23:59,10.4,1,42397785447
color change longest,23/02/2020 23:59,10.4,1,42397785447
color change longest,24/02/2020 23:59,10.4,1,42397785447
color change longest,25/02/2020 23:59,10.4,1,42397785447
color change longest,26/02/2020 23:59,10.4,1,42397785447
color change longest,27/02/2020 23:59,10.4,1,42397785447
color change longest,28/02/2020 23:59,10.4,1,42397785447
color change longest,29/02/2020 23:59,10.4,1,42397785447
color change longest,01/03/2020 23:59,10.4,1,42397785447
color change longest,02/03/2020 23:59,10.4,1,42397785447
color change longest,03/03/2020 23:59,10.4,1,42397785447
color change longest,04/03/2020 23:59,10.4,1,42397785447
color change longest,05/03/2020 23:59,10.4,1,42397785447
color change longest,06/03/2020 23:59,10.4,1,42397785447
color change longest,07/03/2020 23:59,10.4,1,42397785447
color change longest,08/03/2020 23:59,10.4,1,42397785447
color change longest,09/03/2020 23:59,10.4,1,42397785447
color change longest,10/03/2020 23:59,10.4,1,42397785447
color change longest,11/03/2020 23:59,10.4,1,42397785447
color change longest,12/03/2020 23:59,10.4,1,42397785447
color change longest,13/03/2020 23:59,10.4,1,42397785447
color change longest,14/03/2020 23:59,10.4,1,42397785447
color change longest,15/03/2020 23:59,10.4,1,42397785447
color change longest,16/03/2020 23:59,10.4,1,42397785447
color change longest,17/03/2020 23:59,10.4,1,42397785447
color change longest,18/03/2020 23:59,10.4,1,42397785447
color change longest,19/03/2020 23:59,10.4,1,42397785447
color change longest,20/03/2020 23:59,10.4,1,42397785447
color change longest,21/03/2020 23:59,10.4,1,42397785447
color change longest,22/03/2020 23:59,10.4,1,42397785447
color change longest,23/03/2020 23:59,10.4,1,42397785447
color change longest,24/03/2020 23:59,10.4,1,42397785447
color change longest,25/03/2020 23:59,10.4,1,42397785447
color change longest,26/03/2020 23:59,10.4,1,42397785447
color change longest,27/03/2020 23:59,10.4,1,42397785447
color change longest,28/03/2020 23:59,10.4,1,42397785447
color change longest,29/03/2020 23:59,10.4,1,42397785447
color change longest,30/03/2020 23:59,10.4,1,42397785447
color change longest,31/03/2020 23:59,10.4,1,42397785447
color change longest,01/04/2020 23:59,10.4,1,42397785447
color change longest,02/04/2020 23:59,10.4,1,42397785447
color change longest,03/04/2020 23:59,10.4,1,42397785447
color change longest,04/04/2020 23:59,10.4,1,42397785447
color change longest,05/04/2020 23:59,10.4,1,42397785447
color change longest,06/04/2020 23:59,10.4,1,42397785447
color change longest,07/04/2020 23:59,10.4,1,42397785447
color change longest,08/04/2020 23:59,10.4,1,42397785447
color change longest,09/04/2020 23:59,10.4,1,42397785447
color change longest,10/04/2020 23:59,10.4,1,42397785447
color change longest,11/04/2020 23:59,10.4,1,42397785447
color change longest,12/04/2020 23:59,10.4,1,42397785447
color change longest,13/04/2020 23:59,10.4,1,42397785447
color change longest,14/04/2020 23:59,10.4,1,42397785447
color change longest,15/04/2020 23:59,10.4,1,42397785447
color change longest,16/04/2020 23:59,10.4,1,42397785447
color change longest,17/04/2020 23:59,10.4,1,42397785447
color change longest,18/04/2020 23:59,10.4,1,42397785447
color change longest,19/04/2020 23:59,10.4,1,42397785447
color change longest,20/04/2020 23:59,10.4,1,42397785447
color change longest,21/04/2020 23:59,10.4,1,42397785447
color change longest,22/04/2020 23:59,10.4,1,42397785447
color change longest,23/04/2020 23:59,10.4,1,42397785447
color change longest,24/04/2020 23:59,10.4,1,42397785447
color change longest,25/04/2020 23:59,10.4,1,42397785447
color change longest,26/04/2020 23:59,10.4,1,42397785447
color change longest,27/04/2020 23:59,10.4,1,42397785447
color change longest,28/04/2020 23:59,10.4,1,42397785447
color change longest,29/04/2020 23:59,10.4,1,42397785447
color change longest,30/04/2020 23:59,10.4,1,42397785447
color change longest,01/05/2020 23:59,10.4,1,42397785447
color change longest,02/05/2020 23:59,10.4,1,42397785447
color change longest,03/05/2020 23:59,10.4,1,42397785447
color change longest,04/05/2020 23:59,10.4,1,42397785447
color change longest,05/05/2020 23:59,10.4,1,42397785447
color change longest,06/05/2020 23:59,10.4,1,42397785447
color change longest,07/05/2020 23:59,10.4,1,42397785447
color change longest,08/05/2020 23:59,10.4,1,42397785447
color change longest,09/05/2020 23:59,10.4,1,42397785447
color change longest,10/05/2020 23:59,10.4,1,42397785447
color change longest,11/05/2020 23:59,10.4,1,42397785447
color change longest,12/05/2020 23:59,10.4,1,42397785447
color change longest,13/05/2020 23:59,10.4,1,42397785447
color change longest,14/05/2020 23:59,10.4,1,42397785447
color change longest,15/05/2020 23:59,10.4,1,42397785447
color change longest,16/05/2020 23:59,10.4,1,42397785447
color change longest,17/05/2020 23:59,10.4,1,42397785447
color change longest,18/05/2020 23:59,10.4,1,42397785447
color change longest,19/05/2020 23:59,10.4,1,42397785447
color change longest,20/05/2020 23:59,10.4,1,42397785447
color change longest,21/05/2020 23:59,10.4,1,42397785447
color change longest,22/05/2020 23:59,10.4,1,42397785447
color change longest,23/05/2020 23:59,10.4,1,42397785447
color change longest,24/05/2020 23:59,10.4,1,42397785447
color change longest,25/05/2020 23:59,10.4,1,42397785447
color change longest,26/05/2020 23:59,10.4,1,42397785447
color change longest,27/05/2020 23:59,10.4,1,42397785447
color change longest,28/05/2020 23:59,10.4,1,42397785447
color change longest,29/05/2020 23:59,10.4,1,42397785447
color change longest,30/05/2020 23:59,10.4,1,42397785447
color change longest,31/05/2020 23:59,10.4,1,42397785447
color change longest,01/06/2020 23:59,10.4,1,42397785447
color change longest,02/06/2020 23:59,10.4,1,42397785447
color change longest,03/06/2020 23:59,10.4,1,42397785447
color change longest,04/06/2020 23:59,10.4,1,42397785447
color change longest,05/06/2020 23:59,10.4,1,42397785447
color change longest,06/06/2020 23:59,10.4,1,42397785447
color change longest,07/06/2020 23:59,10.4,1,42397785447
color change longest,08/06/2020 23:59,10.4,1,42397785447
color change longest,09/06/2020 23:59,10.4,1,42397785447
color change longest,10/06/2020 23:59,10.4,1,42397785447
color change longest,11/06/2020 23:59,10.4,1,42397785447
color change longest,12/06/2020 23:59,10.4,1,42397785447
color change longest,13/06/2020 23:59,10.4,1,42397785447
color change longest,14/06/2020 23:59,10.4,1,42397785447
color change longest,15/06/2020 23:59,10.4,1,42397785447
color change longest,16/06/2020 23:59,10.4,1,42397785447
color change longest,17/06/2020 23:59,10.4,1,42397785447
color change longest,18/06/2020 23:59,10.4,1,42397785447
color change longest,19/06/2020 23:59,10.4,1,42397785447
color change longest,20/06/2020 23:59,10.4,1,42397785447
color change longest,21/06/2020 23:59,10.4,1,42397785447
$RT_OFF$,22/06/2020 00:59,,,
